game_id,title,title_zh,developer_id,developer,is_goty,gg_degree,gg_pagerank,gg_betweenness,gg_clustering,year,player_rating,n_genres,has_open_world,has_coop,has_online,studio_wins,studio_n_games,studio_pagerank,g_3D平台跳跃,g_CRPG,g_VR平台跳跃,g_互动电影冒险,g_侦探冒险,g_冒险,g_动作,g_动作冒险,g_动作角色扮演,g_卡丁车竞速,g_卡牌,g_即时战略,g_合作冒险,g_合家欢冒险,g_喜剧冒险,g_回合制角色扮演,g_增强现实,g_大型多人在线角色扮演,g_太空角色扮演,g_射击,g_平台动作,g_平台跳跃,g_战术射击,g_数字卡牌,g_未来竞速,g_机甲动作,g_模拟,g_模拟经营,g_横向卷轴平台,g_生存恐怖,g_生活模拟,g_科幻角色扮演,g_竞速,g_第一人称射击,g_第三人称射击,g_策略,g_策略角色扮演,g_英雄射击,g_虚拟现实,g_西部动作冒险,g_角色扮演,g_解谜,g_解谜冒险,g_银河恶魔城,cluster,cluster_hier,pca_x,pca_y
game_049,God of War II,战神2,studio_santamonica,Santa Monica Studio,0,33,0.009825610910141022,0.00327044025157233,0.946969696969697,2007,93.0,1,0,0,0,1,6,0.009330440545119481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2896577092838779,-0.6424406216693718
game_050,God of War III,战神3,studio_santamonica,Santa Monica Studio,0,33,0.009825610910141022,0.00327044025157233,0.946969696969697,2010,92.0,1,0,0,0,1,6,0.009330440545119481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.25312141525788656,-0.7528479135230887
game_051,God of War: Ascension,战神：崛起,studio_santamonica,Santa Monica Studio,0,33,0.009825610910141022,0.00327044025157233,0.946969696969697,2013,80.0,1,0,0,0,1,6,0.009330440545119481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01686592882410672,-0.8139443476969371
game_052,God of War Ragnarök,战神：诸神黄昏,studio_santamonica,Santa Monica Studio,0,33,0.009825610910141022,0.00327044025157233,0.946969696969697,2022,94.0,1,0,0,0,1,6,0.009330440545119481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.21591398046726135,-1.2213739123997014
game_053,The PlayRoom,游戏间,studio_asobi,Team Asobi,0,4,0.008404968763359794,0.0,1.0,2013,73.0,1,0,0,0,1,5,0.009789990704418739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2.538134037332127,-0.6906089536383826
game_054,The PlayRoom VR,游戏间VR,studio_asobi,Team Asobi,0,4,0.008404968763359794,0.0,1.0,2016,76.0,1,0,0,0,1,5,0.009789990704418739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,-2.4937547931631157,-0.87271272208466
game_055,Astro Bot Rescue Mission,宇宙机器人：搜救行动,studio_asobi,Team Asobi,0,4,0.008404968763359794,0.0,1.0,2018,90.0,1,0,0,0,1,5,0.009789990704418739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-2.1962425333346354,-1.070444845198297
game_056,Astro's Playroom,宇宙机器人：游戏间,studio_asobi,Team Asobi,0,6,0.00888090057382131,0.03974103906594819,0.4666666666666667,2020,83.0,1,0,0,0,1,5,0.009789990704418739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.9543324092126512,-2.1223225267388965
game_057,Brother: A Tale of Two Sons,兄弟：双子传说,studio_hazelight,Hazelight Studios,0,3,0.005112370316188711,0.0,1.0,2013,86.0,1,0,1,0,1,4,0.006028618862416246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,-3.96628592046199,-3.3141105065365557
game_058,A Way Out,逃出生天,studio_hazelight,Hazelight Studios,0,35,0.0107409794243365,0.05013477088948788,0.838655462184874,2018,78.0,1,0,1,0,1,4,0.006028618862416246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-0.0932346293899907,-3.728726631898567
game_059,Split Fiction,双影奇境,studio_hazelight,Hazelight Studios,0,3,0.0054849970004300155,0.0,1.0,2025,91.0,1,0,1,0,1,4,0.006028618862416246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,-3.888141990162857,-3.9767017235330715
game_060,Baldur's Gate,博德之门,studio_bioware,BioWare,0,12,0.00925637338286914,0.0008555455725267044,0.7575757575757576,1998,89.0,1,0,0,0,1,9,0.012952138160272839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-0.6988940841986144,1.2550820885433556
game_061,Neverwinter Nights,无冬之夜,studio_bioware,BioWare,0,12,0.00925637338286914,0.0008555455725267044,0.7575757575757576,2002,91.0,1,0,0,0,1,9,0.012952138160272839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-0.687088175503636,1.0929296819263197
game_062,Star Wars: Knights of the Old Republic,星球大战：旧共和国武士,studio_bioware,BioWare,0,12,0.00925637338286914,0.0008555455725267044,0.7575757575757576,2003,93.0,1,0,0,0,1,9,0.012952138160272839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-0.656902263001557,1.0456673724066239
game_063,Dragon Age: Origins,龙腾世纪：起源,studio_bioware,BioWare,0,12,0.00925637338286914,0.0008555455725267044,0.7575757575757576,2009,91.0,1,0,0,0,1,9,0.012952138160272839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-0.7299748510535392,0.82485278869919
game_064,Mass Effect,质量效应,studio_bioware,BioWare,0,8,0.008100359038054368,0.0,1.0,2007,89.0,1,0,0,0,1,9,0.012952138160272839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.3621444765324344,1.8753752450268493
game_065,Mass Effect 2,质量效应2,studio_bioware,BioWare,0,8,0.008100359038054368,0.0,1.0,2010,94.0,1,0,0,0,1,9,0.012952138160272839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.2897430292450867,1.7380711217113862
game_066,Mass Effect: Andromeda,质量效应：仙女座,studio_bioware,BioWare,0,8,0.008100359038054368,0.0,1.0,2017,76.0,1,0,0,0,1,9,0.012952138160272839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.659442928735007,1.550684722869496
game_067,Anthem,圣歌,studio_bioware,BioWare,0,28,0.011128370130099754,0.0879798597043411,0.5767195767195767,2019,60.0,1,0,0,1,1,9,0.012952138160272839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0838518532741472,-1.6054720944307612
game_068,The Witcher,巫师,studio_cdpr,CD Projekt Red,0,12,0.007159579231422412,0.006313523221703229,0.6363636363636364,2007,81.0,1,0,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-1.4334725389424565,-0.6200946460477736
game_069,The Witcher 2: Assassins of Kings,巫师2：国王刺客,studio_cdpr,CD Projekt Red,0,12,0.007159579231422412,0.006313523221703229,0.6363636363636364,2011,88.0,1,0,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-1.3308851791530283,-0.8046610788829325
game_070,Thronebreaker: The Witcher Tales,王权的陨落：巫师传说,studio_cdpr,CD Projekt Red,0,13,0.007564298812240421,0.009061818651939361,0.5512820512820513,2018,79.0,2,0,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-0.7469312161951479,-2.062587708193152
game_071,Cyberpunk 2077,赛博朋克2077,studio_cdpr,CD Projekt Red,0,47,0.014174773998001995,0.03903071781326446,0.6188714153561518,2020,86.0,2,1,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4.180319450594527,-2.9489144842605532
game_072,GWENT: The Witcher Card Game,昆特牌：巫师之昆特牌,studio_cdpr,CD Projekt Red,0,7,0.0059859511521647155,0.00041547550981513244,0.7619047619047619,2018,89.0,1,0,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.9554917380003316,-1.1611309742449525
game_073,Cyberpunk 2077: Phantom Liberty,赛博朋克2077：往日之影,studio_cdpr,CD Projekt Red,0,47,0.014174773998001995,0.03903071781326446,0.6188714153561518,2023,89.0,2,1,0,0,1,7,0.009502187837038416,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4.216408317444098,-3.077252997088767
game_074,Divine Divinity,神界,studio_larian,Larian Studios,0,25,0.010236424962230583,0.012224001152927239,0.7,2002,89.0,1,0,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.545511066913159,-0.29588871299017583
game_075,Beyond Divinity,超越神界,studio_larian,Larian Studios,0,25,0.010236424962230583,0.012224001152927239,0.7,2004,89.0,1,0,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5332577310417582,-0.3724821110550696
game_076,Divinity II: Ego Draconis,神界2：龙刃,studio_larian,Larian Studios,0,48,0.015379817325460956,0.0698129824718784,0.598404255319149,2009,89.0,2,1,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5.146563866800227,-2.294838222006291
game_077,Divinity: Dragon Commander,神界：龙指挥官,studio_larian,Larian Studios,0,9,0.007497201930510831,0.002793570258291999,0.6666666666666666,2013,89.0,1,0,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,-1.33116627815776,-0.1629438254166128
game_078,Divinity: Original Sin,神界：原罪,studio_larian,Larian Studios,0,7,0.007202111664816371,0.0,1.0,2014,87.0,1,0,0,0,1,8,0.011402331449580177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,-1.9465719620570638,0.44598885882793593
game_079,Divinity: Original Sin 2,神界：原罪2,studio_larian,Larian Studios,0,7,0.007202111664816371,0.0,1.0,2017,93.0,1,0,1,0,1,8,0.011402331449580177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,-2.431139786125031,-0.3908441869002613
game_080,Divinity: Fallen Heroes,神界：陨落英雄,studio_larian,Larian Studios,0,9,0.007497201930510831,0.002793570258291999,0.6666666666666666,2019,89.0,1,0,0,0,1,8,0.011402331449580177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,-1.3679262857719636,-0.3927240196112953
game_081,Tales of Monkey Island,猴岛传说,studio_telltale,Telltale Games,0,8,0.009658502286686323,0.0,1.0,2009,89.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.0114753432781092,2.3175659433607922
game_082,Back to the Future: The Game,回到未来,studio_telltale,Telltale Games,0,8,0.009658502286686323,0.0,1.0,2010,89.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.0176020112138089,2.279269244328346
game_083,The Wolf Among Us,我们之中的狼,studio_telltale,Telltale Games,0,8,0.00942196753680829,0.0,1.0,2013,84.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.1532950905759127,2.1624561976552483
game_084,Tales from the Borderlands,无主之地传说,studio_telltale,Telltale Games,0,8,0.008942884441716344,0.0,1.0,2014,86.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.2015566812130554,2.0706813318718758
game_085,Game of Thrones: Season 1,权力的游戏：第一季,studio_telltale,Telltale Games,0,8,0.009658502286686323,0.0,1.0,2014,75.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.296296746021069,2.1888417216092986
game_086,Minecraft: Story Mode,我的世界：故事模式,studio_telltale,Telltale Games,0,8,0.008942884441716344,0.0,1.0,2015,61.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1.7672701434298466,2.175360899158037
game_087,Batman: The Telltale Series,蝙蝠侠：Telltale系列,studio_telltale,Telltale Games,0,8,0.009658502286686323,0.0,1.0,2016,70.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.3993315329869198,2.1346623497625257
game_088,The Walking Dead: Season Two,行尸走肉：第二季,studio_telltale,Telltale Games,0,8,0.00942196753680829,0.0,1.0,2013,80.0,1,0,0,0,1,9,0.014539001875987674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.225920251451472,2.180387418629747
game_089,Demon's Souls,恶魔之魂,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2009,89.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3315723716983964,0.3997183472242319
game_090,Dark Souls,黑暗之魂,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2011,89.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3193190358269957,0.32312494915933804
game_091,Dark Souls II,黑暗之魂II,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2014,91.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.33725161245767427,0.1992692415747486
game_092,Bloodborne,血源诅咒,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2015,92.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3492812347408636,0.1564897372986772
game_093,Dark Souls III,黑暗之魂III,studio_fromsoftware,FromSoftware,0,22,0.00943024510406916,0.0015280749837174197,0.9090909090909091,2016,89.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2886856961484935,0.13164145399710314
game_094,Armored Core VI: Fires of Rubicon,装甲核心VI 境界天火,studio_fromsoftware,FromSoftware,0,7,0.006003662079300275,0.0,1.0,2023,86.0,1,0,0,0,2,8,0.011734831858284995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1.7540717871941909,0.8474651928056658
game_095,Super Mario Odyssey,超级马里奥：奥德赛,studio_nintendoepd,Nintendo EPD,0,7,0.007006935774409816,0.026453862169384314,0.7142857142857143,2017,97.0,1,0,0,0,1,7,0.01095090746769535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1754066318620502,-1.435764087051324
game_096,Animal Crossing: New Horizons,集合啦！动物森友会,studio_nintendoepd,Nintendo EPD,0,6,0.006591336989989616,0.0,1.0,2020,90.0,1,0,0,0,1,7,0.01095090746769535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2.146657410075961,-0.12434975096972478
game_097,Splatoon 2,喷射战士2,studio_nintendoepd,Nintendo EPD,0,7,0.00676175161806765,0.001527703475562564,0.7142857142857143,2017,89.0,1,0,0,1,1,7,0.01095090746769535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,-2.0227690810526924,-0.36567916830674024
game_098,The Legend of Zelda: Tears of the Kingdom,塞尔达传说：王国之泪,studio_nintendoepd,Nintendo EPD,0,37,0.01184376679498892,0.047668502854221195,0.7672672672672672,2023,96.0,1,1,0,0,1,7,0.01095090746769535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.341482155862745,-1.673131375354744
game_099,Super Mario Bros. Wonder,超级马里奥兄弟：惊奇,studio_nintendoepd,Nintendo EPD,0,6,0.006591336989989616,0.0,1.0,2023,92.0,1,0,0,0,1,7,0.01095090746769535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-2.1246053406610437,-0.30009271851465913
game_100,Metroid Dread,密特罗德：生存恐惧,studio_nintendoepd,Nintendo EPD,0,6,0.006591336989989616,0.0,1.0,2021,88.0,1,0,0,0,1,7,0.01095090746769535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,-2.1988458529485744,-0.16596860441445435
game_101,Diablo II,暗黑破坏神II,studio_blizzard,Blizzard Entertainment,0,25,0.010244641273397885,0.01144924281752201,0.7,2000,89.0,1,0,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5377960139000224,-0.2556312128924861
game_102,StarCraft,星际争霸,studio_blizzard,Blizzard Entertainment,0,7,0.006794171397355739,0.0,1.0,1998,88.0,1,0,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1.8094642791511202,1.5106573520008126
game_103,World of Warcraft,魔兽世界,studio_blizzard,Blizzard Entertainment,0,8,0.0069855347084943654,0.0009849382423506414,0.75,2004,91.0,1,0,0,1,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1.884247541174452,0.17588955472627407
game_104,Diablo III,暗黑破坏神III,studio_blizzard,Blizzard Entertainment,0,25,0.010244641273397885,0.01144924281752201,0.7,2012,88.0,1,0,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.4461197084527282,-0.7107087960382255
game_105,Hearthstone,炉石传说,studio_blizzard,Blizzard Entertainment,0,9,0.007189192902529616,0.00286631233396732,0.6111111111111112,2014,88.0,1,0,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.3686331049662497,-0.6835801118949523
game_106,Diablo IV,暗黑破坏神IV,studio_blizzard,Blizzard Entertainment,0,48,0.01538821838520106,0.06648021980266422,0.598404255319149,2023,86.0,2,1,0,0,1,8,0.011194970932562559,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4.951793037685452,-2.821430248194812
game_107,Overwatch 2,守望先锋2,studio_blizzard,Blizzard Entertainment,0,7,0.007003359230975296,0.0,1.0,2022,79.0,1,0,1,1,1,8,0.011194970932562559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,-3.273731431898526,-0.9554144848457956
